"n_parties","n_small_parties","uniform_share","between_district_vote_volatility","uniform_accuracy","proportional_accuracy","accuracy_diff","uniform_mae","proportional_mae","mae_diff","uniform_rmse","proportional_rmse","rmse_diff"
3,0,0.9,0.03,0.871555555555556,0.862253968253968,0.00930158730158726,0.0345626021801985,0.0323596709999957,0.00220293118020277,0.0398937721587554,0.0364364521803826,0.00345731997837278
3,0,0.9,0.04,0.833809523809524,0.829269841269841,0.00453968253968251,0.0415448947104842,0.0394866802229065,0.0020582144875777,0.0476465734357826,0.0443780189518244,0.00326855448395823
3,0,0.9,0.05,0.761365079365079,0.757047619047619,0.00431746031746028,0.0485127139599386,0.0472440968118767,0.0012686171480619,0.0554936753922687,0.0529186813370253,0.00257499405524342
3,0,0.9,0.06,0.724603174603175,0.717873015873016,0.0067301587301587,0.0571747024138855,0.0555928896921146,0.00158181272177088,0.0650980387034728,0.0622284025184037,0.00286963618506918
3,0,0.9,0.07,0.696444444444444,0.695365079365079,0.00107936507936512,0.0655965348383862,0.0643130978045886,0.00128343703379756,0.074420690777153,0.0718604059613767,0.00256028481577623
3,0,0.9,0.08,0.654857142857143,0.654920634920635,-6.34920634919878e-05,0.0746735357278979,0.0731774940491959,0.00149604167870197,0.0846682961152208,0.0817601200564536,0.0029081760587672
3,0,0.9,0.09,0.633365079365079,0.631333333333333,0.00203174603174605,0.0829184710675696,0.0815825456056387,0.00133592546193088,0.0934803357375111,0.0909766261027975,0.00250370963471365
3,0,0.9,0.1,0.611492063492064,0.608920634920635,0.00257142857142867,0.0907698214301098,0.0899428780273546,0.000826943402755173,0.102095410192139,0.100211202503823,0.0018842076883159
3,0,0.9,0.12,0.561269841269841,0.556698412698413,0.00457142857142856,0.108507858907456,0.107449019913717,0.00105883899373893,0.121768934608532,0.119566349392602,0.00220258521592981
3,0,0.9,0.15,0.516825396825397,0.516603174603175,0.000222222222222235,0.131938973982044,0.131212273597336,0.000726700384708512,0.147538704868893,0.145889394976431,0.00164930989246231
3,0,1,0.02,0.937587301587302,0.913714285714286,0.0238730158730158,0.028909655180108,0.0272336616330102,0.00167599354709778,0.0335523246097985,0.0308461224448607,0.00270620216493785
3,0,1,0.03,0.873936507936508,0.851238095238095,0.0226984126984127,0.0355078384840349,0.0341359507165013,0.00137188776753366,0.0409497346666216,0.0384924141979571,0.00245732046866449
3,0,1,0.04,0.807650793650794,0.798031746031746,0.00961904761904764,0.0436951585904155,0.0426401735456427,0.00105498504477273,0.0501699984946282,0.0478818289723935,0.00228816952223466
3,0,1,0.05,0.782952380952381,0.768190476190476,0.0147619047619048,0.0513201223670092,0.0499297239627103,0.00139039840429889,0.0586569338015632,0.0559045011622583,0.00275243263930495
3,0,1,0.06,0.707301587301587,0.702222222222222,0.00507936507936513,0.0596757098303022,0.0589975634844587,0.000678146345843546,0.0677094401086443,0.0659433235566937,0.00176611655195064
3,0,1,0.07,0.675777777777778,0.664666666666667,0.0111111111111112,0.0688493450061089,0.067993884163935,0.000855460842173889,0.0779801512397461,0.0759259815198073,0.00205416971993884
3,0,1,0.08,0.651777777777778,0.652063492063492,-0.000285714285714334,0.0772429955008034,0.0763756859910668,0.000867309509736652,0.0873224771347913,0.0852646736859063,0.00205780344888501
3,0,1,0.09,0.611079365079365,0.604444444444444,0.00663492063492066,0.0867188849822984,0.0862432720014308,0.000475612980867596,0.0977176584222591,0.0961188950269646,0.00159876339529454
3,0,1,0.1,0.581365079365079,0.579365079365079,0.00199999999999989,0.0950247691029235,0.0945827576513154,0.000442011451608132,0.106945819237116,0.105366383400197,0.00157943583691912
3,0,1,0.12,0.553142857142857,0.549079365079365,0.0040634920634921,0.113140744667,0.112563122360959,0.000577622306040804,0.127005596540452,0.125313544944964,0.00169205159548735
3,0,1,0.15,0.508349206349206,0.504698412698413,0.00365079365079357,0.139011868278616,0.138648875567726,0.000362992710889631,0.155611371885167,0.154142913069426,0.0014684588157409
3,1,0,0.02,0.916920634920635,0.986634920634921,-0.0697142857142857,0.0336333228969294,0.0174573445234216,0.0161759783735078,0.0387583550463694,0.0200945224900013,0.0186638325563681
3,1,0,0.03,0.905555555555556,0.946571428571429,-0.041015873015873,0.0369700380023109,0.0234036470970539,0.013566390905257,0.0425571445663189,0.026642241642868,0.0159149029234509
3,1,0,0.04,0.851365079365079,0.899555555555556,-0.0481904761904762,0.040225530365495,0.0293008581524557,0.0109246722130393,0.0461757065941038,0.0331297471927864,0.0130459594013175
3,1,0,0.05,0.810412698412698,0.84768253968254,-0.0372698412698413,0.0453519058044356,0.0353573476005475,0.00999455820388802,0.0521244319374376,0.0398075422599326,0.012316889677505
3,1,0,0.06,0.779809523809524,0.809142857142857,-0.0293333333333333,0.049246442942919,0.0407155532007874,0.00853088974213166,0.0562929066968642,0.0456301222010729,0.0106627844957913
3,1,0,0.07,0.752539682539683,0.781936507936508,-0.0293968253968254,0.0542853945099565,0.0464456189483194,0.00783977556163706,0.0616981799518252,0.0518880958011527,0.00981008415067255
3,1,0,0.08,0.72384126984127,0.747396825396825,-0.0235555555555556,0.0591453367331409,0.0521415204972124,0.00700381623592854,0.0672873231858381,0.058195595634382,0.00909172755145614
3,1,0,0.09,0.711047619047619,0.730730158730159,-0.0196825396825396,0.0635387909420069,0.0574005801082664,0.00613821083374048,0.0720356353274026,0.0639519033579866,0.00808373196941595
3,1,0,0.1,0.697587301587302,0.709015873015873,-0.0114285714285715,0.0685175795475138,0.0629573881188479,0.00556019142866597,0.0775387661162868,0.0700608737647787,0.0074778923515081
3,1,0,0.12,0.660253968253968,0.66984126984127,-0.00958730158730159,0.0792128383719964,0.0745389942226081,0.0046738441493883,0.0892989500194479,0.0827602556440453,0.00653869437540264
3,1,0,0.15,0.62552380952381,0.634349206349206,-0.00882539682539685,0.0948186368608366,0.0912234994717129,0.00359513738912376,0.106193144587378,0.101117557638475,0.0050755869489033
3,1,0.1,0.02,0.919396825396825,0.980412698412698,-0.061015873015873,0.0321276130622796,0.0179735993461973,0.0141540137160823,0.0367097372373642,0.020679142789716,0.0160305944476482
3,1,0.1,0.03,0.910730158730159,0.945777777777778,-0.035047619047619,0.0348796590615875,0.0234133251200705,0.011466333941517,0.0401279138359121,0.0265926163765215,0.0135352974593906
3,1,0.1,0.04,0.856761904761905,0.894857142857143,-0.0380952380952381,0.039043468402278,0.0294465998118094,0.00959686859046857,0.0449837087406079,0.0332649889784045,0.0117187197622034
3,1,0.1,0.05,0.834190476190476,0.861174603174603,-0.026984126984127,0.0454091763962841,0.0354296837012165,0.00997949269506757,0.052072119182468,0.0398717325324332,0.0122003866500348
3,1,0.1,0.06,0.780095238095238,0.809746031746032,-0.0296507936507937,0.0495103381541931,0.0411467730931345,0.00836356506105861,0.0564882513795616,0.0461607847042513,0.0103274666753103
3,1,0.1,0.07,0.751365079365079,0.777365079365079,-0.026,0.0535632182932854,0.0466309494516756,0.00693226884160985,0.0609446422598119,0.0521188758577527,0.00882576640205913
3,1,0.1,0.08,0.736095238095238,0.749365079365079,-0.0132698412698412,0.05860477340026,0.0521080392593998,0.00649673414086014,0.0666195245954685,0.0581328912229623,0.00848663337250614
3,1,0.1,0.09,0.70584126984127,0.723365079365079,-0.0175238095238095,0.0631060129844842,0.0577260148184304,0.00537999816605377,0.0713543254153128,0.0642471662547644,0.00710715916054835
3,1,0.1,0.1,0.69584126984127,0.702,-0.00615873015873014,0.0684376081203606,0.0634501901626911,0.00498741795766948,0.0773422004112324,0.070589731775519,0.00675246863571338
3,1,0.1,0.12,0.669873015873016,0.681047619047619,-0.0111746031746032,0.0782687923356438,0.074315858788053,0.0039529335475908,0.0881388161985269,0.0824952322421276,0.00564358395639922
3,1,0.1,0.15,0.625047619047619,0.635301587301587,-0.0102539682539682,0.094449816511365,0.0914767807792887,0.00297303573207632,0.105738363501902,0.10137851585688,0.00435984764502184
3,1,0.2,0.02,0.936349206349206,0.977365079365079,-0.041015873015873,0.0309892723011973,0.0181231097051441,0.0128661625960532,0.0354999009697456,0.0207794855019446,0.014720415467801
3,1,0.2,0.03,0.898761904761905,0.941047619047619,-0.0422857142857143,0.034795252760621,0.024026467480668,0.010768785279953,0.0399132208410172,0.027244149265212,0.0126690715758051
3,1,0.2,0.04,0.868253968253968,0.892761904761905,-0.0245079365079365,0.0384998840676198,0.0298129154495612,0.00868696861805863,0.0441424124948039,0.033650581542706,0.0104918309520979
3,1,0.2,0.05,0.840063492063492,0.856698412698413,-0.0166349206349207,0.0442748898222086,0.0359086164759356,0.00836627334627298,0.0507672755198324,0.0404266856212392,0.0103405898985932
3,1,0.2,0.06,0.78231746031746,0.809809523809524,-0.0274920634920635,0.0483595558444259,0.0414529554288365,0.00690660041558941,0.0552109480888542,0.0464623156930102,0.00874863239584405
3,1,0.2,0.07,0.761714285714286,0.777460317460318,-0.0157460317460318,0.0531985025950516,0.047154586429525,0.00604391616552652,0.0606438449468492,0.0526618725655505,0.00798197238129875
3,1,0.2,0.08,0.747174603174603,0.759079365079365,-0.011904761904762,0.0580087733368966,0.0527081534912859,0.00530061984561068,0.0659603743479306,0.0588272753552322,0.00713309899269841
3,1,0.2,0.09,0.709365079365079,0.723333333333333,-0.013968253968254,0.0630943311733738,0.0582713244354083,0.00482300673796544,0.071591098084951,0.0649489429911977,0.00664215509375328
3,1,0.2,0.1,0.682888888888889,0.697809523809524,-0.0149206349206349,0.0691310292599996,0.0640824299677424,0.00504859929225719,0.0782556660110563,0.0713949981273123,0.006860667883744
3,1,0.2,0.12,0.668666666666667,0.675396825396825,-0.00673015873015881,0.0790117111709915,0.0752691426266087,0.00374256854438282,0.089187419891877,0.0836724430967394,0.00551497679513759
3,1,0.2,0.15,0.627396825396825,0.638412698412698,-0.011015873015873,0.0951168160850182,0.092399746176613,0.00271706990840515,0.106526807994723,0.10255398314986,0.00397282484486255
3,1,0.3,0.02,0.916698412698413,0.969333333333333,-0.0526349206349207,0.030789402175882,0.0195666507712778,0.0112227514046042,0.0352578296086269,0.022298770447284,0.012959059161343
3,1,0.3,0.03,0.887555555555556,0.934222222222222,-0.0466666666666666,0.0343715522570149,0.025065953730772,0.00930559852624292,0.0395043349474745,0.0284222119566033,0.0110821229908712
3,1,0.3,0.04,0.874984126984127,0.897460317460318,-0.0224761904761905,0.0393409765157331,0.0311769573356338,0.00816401918009933,0.0451121001601674,0.0352249957673185,0.00988710439284897
3,1,0.3,0.05,0.831142857142857,0.852984126984127,-0.0218412698412698,0.0435798814704718,0.0369585017114488,0.006621379759023,0.0498536638502612,0.0414675602556702,0.00838610359459092
3,1,0.3,0.06,0.785206349206349,0.801714285714286,-0.0165079365079365,0.0488838211926528,0.0425535004249772,0.0063303207676756,0.0558930436571418,0.0476638108944234,0.00822923276271842
3,1,0.3,0.07,0.751142857142857,0.769492063492064,-0.0183492063492064,0.0538792488657786,0.0481926019393822,0.00568664692639639,0.0614251394925665,0.0539183137848349,0.00750682570773162
3,1,0.3,0.08,0.737746031746032,0.751714285714286,-0.013968253968254,0.0588669394740259,0.0538831034883922,0.00498383598563366,0.0669473581102585,0.0602251514766403,0.00672220663361819
3,1,0.3,0.09,0.709142857142857,0.722857142857143,-0.0137142857142857,0.0639473600162116,0.0595948415437725,0.00435251847243904,0.0726470911760529,0.0664890662358347,0.00615802494021817
3,1,0.3,0.1,0.69247619047619,0.702412698412698,-0.00993650793650791,0.0687596177602798,0.0647539813363448,0.00400563642393495,0.0777476382924892,0.0721454146610898,0.00560222363139938
3,1,0.3,0.12,0.662793650793651,0.66952380952381,-0.0067301587301587,0.0793672385166529,0.0761712672270054,0.00319597128964758,0.0893042292103673,0.0847612647999348,0.0045429644104325
3,1,0.3,0.15,0.628793650793651,0.633714285714286,-0.00492063492063488,0.0963674441533018,0.0936762568258811,0.00269118732742062,0.10825890472283,0.104185084890541,0.00407381983228919
3,1,0.4,0.02,0.952380952380952,0.966857142857143,-0.0144761904761905,0.0298387390573331,0.0205561438954217,0.0092825951619114,0.0343343695045013,0.0233596459646728,0.0109747235398285
3,1,0.4,0.03,0.887079365079365,0.92168253968254,-0.0346031746031746,0.0354683843850648,0.0269743056133246,0.00849407877174021,0.0410158536152041,0.0305326274328483,0.0104832261823558
3,1,0.4,0.04,0.858,0.881111111111111,-0.0231111111111111,0.0390276047841093,0.032303451006052,0.00672415377805725,0.0447569013016447,0.0363708845950584,0.00838601670658629
3,1,0.4,0.05,0.834,0.846507936507937,-0.0125079365079366,0.0444850182403317,0.0384032528994005,0.0060817653409312,0.051112724319116,0.0432028559267615,0.00790986839235453
3,1,0.4,0.06,0.777460317460317,0.792126984126984,-0.0146666666666667,0.0491135157775676,0.043969399581357,0.00514411619621061,0.0562200384246036,0.0492602920421546,0.00695974638244896
3,1,0.4,0.07,0.753777777777778,0.763555555555556,-0.00977777777777777,0.0537533673460953,0.0494053140331447,0.00434805331295064,0.0611099583625338,0.0552544550592904,0.00585550330324337
3,1,0.4,0.08,0.738730158730159,0.745269841269841,-0.00653968253968262,0.0596265128663074,0.0555286765881147,0.00409783627819269,0.067842863078565,0.0620479985610286,0.00579486451753643
3,1,0.4,0.09,0.704444444444444,0.717777777777778,-0.0133333333333333,0.0652191516662062,0.0614320170920765,0.00378713457412978,0.0741281003101443,0.0686070877839158,0.00552101252622847
3,1,0.4,0.1,0.685587301587302,0.697301587301587,-0.0117142857142857,0.0704139722380963,0.0668770925400336,0.00353687969806271,0.0797641942305494,0.0745560962263123,0.00520809800423713
3,1,0.4,0.12,0.654761904761905,0.663174603174603,-0.00841269841269843,0.0815785101872913,0.0785982750201933,0.00298023516709793,0.092075457183408,0.0875660045440418,0.00450945263936621
3,1,0.4,0.15,0.626,0.631047619047619,-0.00504761904761908,0.0985110297073428,0.0966357128017866,0.00187531690555626,0.110588597738148,0.107474392409292,0.00311420532885599
3,1,0.5,0.02,0.923714285714286,0.963777777777778,-0.040063492063492,0.0290338427474077,0.0220394028157777,0.00699443993163007,0.0333420971974221,0.0249164907942534,0.00842560640316866
3,1,0.5,0.03,0.899111111111111,0.921396825396825,-0.0222857142857144,0.0351934075429224,0.0280578364848105,0.00713557105811189,0.0407491404760379,0.0316917347580006,0.00905740571803734
3,1,0.5,0.04,0.858952380952381,0.871396825396825,-0.0124444444444445,0.0398914515991964,0.0338898222679468,0.00600162933124959,0.0458148262479952,0.0381717015120882,0.00764312473590699
3,1,0.5,0.05,0.822666666666667,0.836825396825397,-0.0141587301587301,0.0446936226772372,0.0399586772389481,0.00473494543828906,0.0512646326126287,0.0448954025041968,0.00636923010843193
3,1,0.5,0.06,0.77952380952381,0.79184126984127,-0.0123174603174603,0.0499721210356845,0.0459603480068082,0.00401177302887633,0.0571628888424128,0.0514510569644044,0.00571183187800844
3,1,0.5,0.07,0.742888888888889,0.757873015873016,-0.014984126984127,0.0549198248157801,0.0515236556569386,0.00339616915884153,0.0625252814619874,0.0575857343666516,0.00493954709533575
3,1,0.5,0.08,0.73247619047619,0.742,-0.00952380952380949,0.0608621763303889,0.0575832870526491,0.00327888927773976,0.0691103503295443,0.0642590872436822,0.00485126308586208
3,1,0.5,0.09,0.707301587301587,0.710984126984127,-0.00368253968253962,0.0672845284852503,0.0640272162042111,0.00325731228103916,0.0765001857973084,0.0714958667508703,0.00500431904643817
3,1,0.5,0.1,0.686444444444444,0.696285714285714,-0.00984126984126987,0.0715917239395597,0.0689951742322173,0.00259654970734241,0.080942086365814,0.0769180433922855,0.0040240429735285
3,1,0.5,0.12,0.64968253968254,0.656,-0.00631746031746039,0.0832298733483316,0.0810736520880773,0.00215622126025425,0.0939192086876846,0.0902852618945408,0.00363394679314381
3,1,0.5,0.15,0.616730158730159,0.616222222222222,0.000507936507936457,0.101170061434373,0.0992201070551574,0.00194995437921537,0.11361079248811,0.110461041366206,0.0031497511219042
3,1,0.6,0.02,0.935714285714286,0.96231746031746,-0.0266031746031746,0.0304776570699104,0.0236606584980049,0.00681699857190553,0.0351179302200126,0.0268646933319117,0.00825323688810089
3,1,0.6,0.03,0.90847619047619,0.920730158730159,-0.0122539682539683,0.0342735780138311,0.0291261602079002,0.00514741780593094,0.0392974652741498,0.0328373549413401,0.00646011033280966
3,1,0.6,0.04,0.872603174603175,0.875904761904762,-0.00330158730158725,0.0397610347226592,0.0356387664445539,0.00412226827810534,0.0457071554441433,0.0401047474791262,0.0056024079650171
3,1,0.6,0.05,0.816095238095238,0.824349206349206,-0.00825396825396829,0.0461183466299185,0.0419795194145152,0.00413882721540326,0.0529329311973392,0.0471377276469372,0.00579520355040195
3,1,0.6,0.06,0.78152380952381,0.789269841269841,-0.00774603174603172,0.0508082872521517,0.0477567695266837,0.00305151772546796,0.0581057605990771,0.0534691968101221,0.00463656378895491
3,1,0.6,0.07,0.75184126984127,0.75831746031746,-0.00647619047619041,0.0559719831143443,0.0533085614201609,0.00266342169418345,0.0636287482547903,0.0595346812543741,0.00409406700041624
3,1,0.6,0.08,0.731746031746032,0.738444444444444,-0.00669841269841276,0.0614207323303937,0.0596381604881338,0.00178257184225989,0.0697519259900361,0.066489872385921,0.00326205360411506
3,1,0.6,0.09,0.703428571428571,0.707015873015873,-0.00358730158730158,0.0679146846216633,0.066023366221719,0.0018913183999443,0.0771478130320882,0.0736560699284651,0.0034917431036231
3,1,0.6,0.1,0.689555555555556,0.69184126984127,-0.00228571428571422,0.0737255084326692,0.071933776153081,0.00179173227958823,0.0833798597945404,0.0801578211941748,0.00322203860036556
3,1,0.6,0.12,0.653555555555556,0.65247619047619,0.00107936507936512,0.0864239135309196,0.0845847816566216,0.00183913187429802,0.0974479195459001,0.0941637026514441,0.00328421689445597
3,1,0.6,0.15,0.61447619047619,0.615587301587302,-0.00111111111111106,0.104133663380426,0.102922988364791,0.00121067501563484,0.116897898714633,0.11444213118102,0.00245576753361357
3,1,0.7,0.02,0.923936507936508,0.940063492063492,-0.0161269841269841,0.0305993390685277,0.0255265835325719,0.00507275553595583,0.0354184374954131,0.0289596034184613,0.00645883407695182
3,1,0.7,0.03,0.903555555555556,0.912634920634921,-0.00907936507936502,0.0352361487287043,0.0313590523860341,0.00387709634267015,0.0407708315034759,0.0354001725753334,0.00537065892814252
3,1,0.7,0.04,0.84415873015873,0.850444444444444,-0.00628571428571434,0.0407222695685084,0.0372977088349594,0.00342456073354906,0.0468366038314082,0.0419225208447517,0.00491408298665651
3,1,0.7,0.05,0.812952380952381,0.81631746031746,-0.00336507936507935,0.0463492945496146,0.0438354896910364,0.00251380485857812,0.0531432096305956,0.0491076064666396,0.00403560316395603
3,1,0.7,0.06,0.77152380952381,0.771396825396825,0.000126984126984087,0.0524104333139711,0.0500185790369057,0.0023918542770654,0.0598869330519122,0.0559583859882067,0.00392854706370551
3,1,0.7,0.07,0.751968253968254,0.749809523809524,0.00215873015873014,0.0585810859932791,0.056340605192747,0.00224048080053207,0.066845378053487,0.0629496745255474,0.00389570352793962
3,1,0.7,0.08,0.718126984126984,0.723555555555556,-0.00542857142857134,0.0636783180129419,0.062315000888658,0.00136331712428388,0.0722559715408805,0.0694751066534462,0.00278086488743431
3,1,0.7,0.09,0.689460317460317,0.691936507936508,-0.00247619047619052,0.0700087419652698,0.0685833622289988,0.00142537973627106,0.0791906101602185,0.0764652042710372,0.0027254058891813
3,1,0.7,0.1,0.677079365079365,0.674888888888889,0.00219047619047619,0.076768884632163,0.0756135551117463,0.00115532952041672,0.0867251788447001,0.0842165440111284,0.00250863483357171
3,1,0.7,0.12,0.64831746031746,0.649365079365079,-0.00104761904761907,0.0897076633453366,0.0887287451040778,0.0009789182412588,0.1010925632764,0.0987581080623116,0.00233445521408819
3,1,0.7,0.15,0.598349206349206,0.594730158730159,0.00361904761904752,0.108736994112394,0.107931081718258,0.000805912394136216,0.122125223585777,0.120042527711587,0.00208269587418952
3,1,0.8,0.02,0.939492063492063,0.943555555555556,-0.0040634920634921,0.0299198206776373,0.0269469471244499,0.00297287355318737,0.0346520937570601,0.03041661298993,0.00423548076713013
3,1,0.8,0.03,0.900190476190476,0.893460317460317,0.00673015873015881,0.0357591116296583,0.0335199323225701,0.00223917930708815,0.0414456519837853,0.0376519113110032,0.00379374067278207
3,1,0.8,0.04,0.853650793650794,0.855873015873016,-0.00222222222222224,0.0422503991690026,0.0393218538604057,0.00292854530859694,0.0486683971676492,0.0441605796720113,0.00450781749563796
3,1,0.8,0.05,0.786920634920635,0.792253968253968,-0.0053333333333333,0.0474307170021655,0.0453486714169789,0.00208204558518657,0.0542781151909887,0.0508301832217275,0.00344793196926122
3,1,0.8,0.06,0.777746031746032,0.772730158730159,0.00501587301587303,0.0543507498265699,0.0530992588049482,0.00125149102162177,0.0622553105576925,0.0593915927729311,0.00286371778476146
3,1,0.8,0.07,0.733714285714286,0.733777777777778,-6.34920634919878e-05,0.0599235018804508,0.0581544005670019,0.0017691013134489,0.0681239382696244,0.0649419720766229,0.0031819661930015
3,1,0.8,0.08,0.718253968253968,0.720507936507937,-0.00225396825396829,0.0672440292577228,0.0657819763485747,0.00146205290914812,0.0764915835693637,0.0734439471395013,0.00304763642986235
3,1,0.8,0.09,0.697142857142857,0.700349206349206,-0.00320634920634921,0.0729350565526539,0.0718510937332108,0.00108396281944305,0.0827477696070911,0.0800268603875272,0.00272090921956394
3,1,0.8,0.1,0.670380952380952,0.673047619047619,-0.0026666666666666,0.0794363355701776,0.0782962304833896,0.00114010508678798,0.0896776382682531,0.0870991854881613,0.00257845278009176
3,1,0.8,0.12,0.639968253968254,0.641936507936508,-0.00196825396825395,0.0927826623960693,0.0921022341761136,0.000680428219955717,0.104209887287801,0.102420753830127,0.00178913345767362
3,1,0.8,0.15,0.604793650793651,0.604222222222222,0.000571428571428556,0.112357908561853,0.112179094773393,0.00017881378846063,0.125809928684058,0.124521750164787,0.00128817851927039
3,1,0.9,0.02,0.930190476190476,0.926571428571429,0.00361904761904752,0.0304574877436989,0.0293404867324442,0.00111700101125477,0.0353554305978555,0.0330057784527539,0.00234965214510162
3,1,0.9,0.03,0.887968253968254,0.878571428571429,0.0093968253968254,0.0362996947050833,0.0345776516340686,0.00172204307101473,0.0420164616016039,0.0389602908607738,0.0030561707408301
3,1,0.9,0.04,0.84647619047619,0.841460317460317,0.00501587301587303,0.0432628326822391,0.042761248707802,0.000501583974437052,0.0499280510936249,0.0477935389883466,0.00213451210527828
3,1,0.9,0.05,0.798698412698413,0.796349206349206,0.00234920634920632,0.0497500699066768,0.0487301001518022,0.0010199697548746,0.0570795592718225,0.0545435935524313,0.00253596571939114
3,1,0.9,0.06,0.77247619047619,0.761555555555556,0.0109206349206349,0.0560509180998308,0.0549685630562707,0.00108235504356015,0.0640138273451099,0.0614075504896859,0.00260627685542399
3,1,0.9,0.07,0.733301587301587,0.729968253968254,0.00333333333333341,0.0633532414179209,0.0620733161752877,0.00127992524263323,0.0721972333522297,0.0692548925663755,0.00294234078585423
3,1,0.9,0.08,0.706888888888889,0.704349206349206,0.00253968253968251,0.0705534681663632,0.0692714375404324,0.00128203062593073,0.0800342655242653,0.0772381605059129,0.00279610501835238
3,1,0.9,0.09,0.69352380952381,0.69047619047619,0.00304761904761908,0.0773265050855218,0.0759904307322551,0.0013360743532667,0.0875867729701298,0.0847095101450282,0.00287726282510158
3,1,0.9,0.1,0.663301587301587,0.658095238095238,0.00520634920634921,0.0830425894262799,0.0825662807312838,0.000476308694996069,0.0939736185804347,0.091933059201354,0.00204055937908063
3,1,0.9,0.12,0.639555555555556,0.639047619047619,0.000507936507936457,0.0969813180271273,0.0969756730596982,5.64496742903875e-06,0.108862638194229,0.107732188747795,0.00113044944643405
3,1,0.9,0.15,0.600253968253968,0.596095238095238,0.00415873015873014,0.117122520717888,0.117420565628762,-0.000298044910873332,0.130945261231238,0.130358543242444,0.00058671798879481
3,1,1,0.02,0.943873015873016,0.921460317460317,0.0224126984126984,0.0300500351273515,0.0302958256397279,-0.000245790512376453,0.0348138274228972,0.03409140300096,0.000722424421937214
3,1,1,0.03,0.877650793650794,0.865968253968254,0.0116825396825397,0.0377796582831691,0.0382395596238903,-0.000459901340721207,0.0437231101038057,0.0427688629097161,0.000954247194089604
3,1,1,0.04,0.833936507936508,0.831142857142857,0.00279365079365079,0.0445883314218433,0.0444922111459609,9.6120275882447e-05,0.051353264043543,0.049760724886459,0.00159253915708409
3,1,1,0.05,0.796380952380952,0.791777777777778,0.00460317460317461,0.0518662114259817,0.0510413327438994,0.000824878682082329,0.059450794029402,0.0570896231270591,0.00236117090234288
3,1,1,0.06,0.748793650793651,0.751333333333333,-0.00253968253968251,0.0578572239547415,0.0578597854754097,-2.56152066815951e-06,0.0662502536178501,0.0646028352559272,0.00164741836192281
3,1,1,0.07,0.719365079365079,0.712222222222222,0.00714285714285712,0.0646777404678046,0.0641033685170399,0.000574371950764707,0.0734429543511206,0.0715141613845272,0.00192879296659339
3,1,1,0.08,0.704253968253968,0.7,0.00425396825396829,0.0715562827641394,0.0714709162903757,8.53664737636706e-05,0.0812509972661821,0.0796107928538955,0.00164020441228659
3,1,1,0.09,0.681079365079365,0.682412698412698,-0.00133333333333341,0.0785076084535011,0.078189325119845,0.000318283333656078,0.0886955371019562,0.086984909897272,0.00171062720468419
3,1,1,0.1,0.656253968253968,0.652761904761905,0.00349206349206344,0.0864996993549451,0.0866365199849845,-0.000136820630039308,0.0973248270022102,0.0963184621489936,0.00100636485321655
3,1,1,0.12,0.632,0.62768253968254,0.00431746031746028,0.100768861400276,0.10093673637786,-0.000167874977583971,0.113340416277418,0.112141786386875,0.00119862989054265
3,1,1,0.15,0.590031746031746,0.582222222222222,0.00780952380952382,0.123939494024369,0.12433549764315,-0.000396003618781254,0.138854243328649,0.138073522023439,0.000780721305210091
3,2,0,0.02,1,1,0,0.036701444097064,0.0206205175961053,0.0160809265009587,0.0423186963925788,0.024911349528329,0.0174073468642499
3,2,0,0.03,1,1,0,0.0395327257704932,0.0268540732608774,0.0126786525096158,0.0455794253535856,0.0312440939459808,0.0143353314076048
3,2,0,0.04,1,1,0,0.0441261316066736,0.0334704767548911,0.0106556548517825,0.0506736039417229,0.0383028353868591,0.0123707685548638
3,2,0,0.05,1,1,0,0.0500003045580044,0.0404136980023935,0.00958660655561087,0.057218315272142,0.0460225816083277,0.0111957336638143
3,2,0,0.06,1,1,0,0.054923469086297,0.0463313415685086,0.00859212751778842,0.0626220050477801,0.0523353494363576,0.0102866556114226
3,2,0,0.07,1,1,0,0.0603903421064379,0.0519560919937445,0.00843425011269337,0.0687374722238659,0.0585280588964318,0.0102094133274341
3,2,0,0.08,1,1,0,0.0640153738120473,0.0568711898888725,0.00714418392317485,0.072851614659742,0.063626809440255,0.00922480521948697
3,2,0,0.09,0.999968253968254,0.999968253968254,0,0.0676448111584526,0.0610852256821394,0.00655958547631318,0.0767480591353183,0.0682104283289252,0.00853763080639307
3,2,0,0.1,0.999904761904762,0.999904761904762,0,0.0717040048375508,0.0656897782208009,0.00601422661674995,0.0810697562936478,0.0730827098719869,0.00798704642166087
3,2,0,0.12,0.999142857142857,0.999142857142857,0,0.0795057979944967,0.0744734464404173,0.0050323515540794,0.0895356384682299,0.0825912403750574,0.00694439809317253
3,2,0,0.15,0.99447619047619,0.99447619047619,0,0.0899260699909936,0.0860021782814434,0.00392389170955022,0.100804840812795,0.0950147370785616,0.00579010373423337
3,2,0.1,0.02,1,1,0,0.0343203847100267,0.0206564799761468,0.0136639047338798,0.0396313211630602,0.0248517042322675,0.0147796169307927
3,2,0.1,0.03,1,1,0,0.039507809500413,0.0276637924516138,0.0118440170487993,0.0457009155319252,0.0322833941685359,0.0134175213633894
3,2,0.1,0.04,1,1,0,0.0442884157375919,0.0341790605880923,0.0101093551494995,0.0508229222613364,0.0392092052201971,0.0116137170411393
3,2,0.1,0.05,1,1,0,0.0490382902551427,0.04068902175077,0.00834926850437269,0.0562880705875817,0.0461949090337955,0.0100931615537861
